Customer ID,Recency,Frequency,Monetary,AOV,Customer_Lifespan,CLV,Churn,Customer_Type
12346.0,326,1,77183.6,77183.6,1.1196319018404908,86417.22085889571,1,Rescue
12347.0,2,182,4310.0,23.681318681318682,182.5,786575.0,0,VIP
12348.0,75,31,1797.24,57.97548387096774,4.866666666666666,8746.568,0,Regular
12349.0,19,73,1757.55,24.076027397260273,19.210526315789473,33763.46052631579,0,VIP
12350.0,310,17,334.4,19.670588235294115,1.1774193548387097,393.72903225806454,1,Low Priority
12352.0,36,85,2506.04,29.482823529411764,10.13888888888889,25408.46111111111,0,Regular
12353.0,204,4,89.0,22.25,1.7892156862745099,159.24019607843138,1,Low Priority
12354.0,232,58,1079.4,18.610344827586207,1.5732758620689655,1698.1939655172416,1,Low Priority
12355.0,214,13,459.4,35.33846153846154,1.705607476635514,783.5560747663551,1,Low Priority
12356.0,23,59,2811.43,47.65135593220339,15.869565217391305,44616.171739130434,0,VIP
12357.0,33,131,6207.67,47.38679389312977,11.06060606060606,68660.59242424242,0,VIP
12358.0,2,19,1168.06,61.47684210526315,182.5,213170.94999999998,0,VIP
12359.0,58,248,6372.58,25.695887096774193,6.293103448275862,40103.30517241379,0,VIP
12360.0,52,129,2662.06,20.63612403100775,7.019230769230769,18685.61346153846,0,Regular
12361.0,287,10,189.9,18.990000000000002,1.2717770034843205,241.5104529616725,1,Low Priority
12362.0,3,266,5226.23,19.647481203007516,121.66666666666667,635857.9833333333,0,VIP
12363.0,110,23,552.0,24.0,3.3181818181818183,1831.6363636363637,1,Low Priority
12364.0,8,85,1313.1,15.448235294117646,45.625,59910.18749999999,0,VIP
12365.0,291,22,641.38,29.153636363636362,1.254295532646048,804.4800687285223,1,Low Priority
12367.0,4,11,168.9,15.354545454545455,91.25,15412.125,0,Regular
12370.0,51,167,3545.69,21.231676646706585,7.1568627450980395,25376.016666666666,0,Regular
12371.0,45,63,1887.96,29.96761904761905,8.11111111111111,15313.453333333333,0,Regular
12372.0,72,52,1298.04,24.962307692307693,5.069444444444445,6580.341666666667,0,Regular
12373.0,311,14,364.6,26.042857142857144,1.1736334405144695,427.9067524115756,1,Low Priority
12374.0,25,33,742.9300000000001,22.513030303030305,14.6,10846.778,0,Regular
12375.0,11,17,457.5,26.91176470588235,33.18181818181818,15180.681818181818,0,Regular
12377.0,315,77,1628.12,21.144415584415583,1.1587301587301588,1886.551746031746,1,Low Priority
12378.0,130,219,4008.62,18.30420091324201,2.8076923076923075,11254.97153846154,1,Low Priority
12379.0,82,40,852.24,21.306,4.451219512195122,3793.5073170731707,0,Regular
12380.0,22,104,2724.81,26.200096153846154,16.59090909090909,45207.075,0,VIP
12381.0,5,87,1845.31,21.21045977011494,73.0,134707.63,0,VIP
12383.0,185,99,1850.56,18.69252525252525,1.972972972972973,3651.1048648648643,1,Low Priority
12384.0,29,27,585.27,21.676666666666666,12.586206896551724,7366.329310344828,0,Regular
12386.0,338,10,401.9,40.19,1.0798816568047338,434.0044378698225,1,Low Priority
12388.0,16,100,2780.66,27.8066,22.8125,63433.806249999994,0,VIP
12390.0,80,32,549.84,17.1825,4.5625,2508.645,0,Regular
12391.0,22,100,460.89,4.6089,16.59090909090909,7646.584090909091,0,Regular
12393.0,72,64,1582.6000000000001,24.728125000000002,5.069444444444445,8022.902777777779,0,Regular
12394.0,64,27,1272.48,47.12888888888889,5.703125,7257.1125,0,Regular
12395.0,19,156,3018.63,19.350192307692307,19.210526315789473,57989.471052631576,0,VIP
12397.0,36,126,2409.9,19.126190476190477,10.13888888888889,24433.708333333336,0,Regular
12398.0,46,85,1635.6599999999999,19.24305882352941,7.934782608695652,12978.60652173913,0,Regular
12399.0,119,59,1108.65,18.790677966101697,3.0672268907563027,3400.4810924369754,1,Low Priority
12401.0,303,5,84.3,16.86,1.2046204620462047,101.54950495049505,1,Low Priority
12402.0,323,11,225.6,20.509090909090908,1.130030959752322,254.93498452012383,1,Low Priority
12403.0,50,5,427.7,85.53999999999999,7.3,3122.2099999999996,0,Regular
12405.0,149,54,1710.39,31.67388888888889,2.4496644295302015,4189.881543624161,1,Low Priority
12406.0,22,105,3415.3,32.52666666666667,16.59090909090909,56662.93181818182,0,VIP
12407.0,50,77,1708.1200000000001,22.183376623376624,7.3,12469.276,0,Regular
12408.0,33,105,2888.55,27.51,11.06060606060606,31949.11363636364,0,VIP
12409.0,79,109,11072.67,101.58412844036697,4.620253164556962,51158.538607594935,0,VIP
12410.0,309,26,693.3299999999999,26.666538461538458,1.1812297734627832,818.9820388349514,1,Low Priority
12412.0,75,61,1226.88,20.112786885245903,4.866666666666666,5970.816,0,Regular
12413.0,67,38,758.1,19.95,5.447761194029851,4129.94776119403,0,Regular
12414.0,217,18,562.41,31.244999999999997,1.6820276497695852,945.9891705069124,1,Low Priority
12415.0,24,714,124914.53,174.95032212885152,15.208333333333334,1899741.8104166666,0,VIP
12417.0,3,192,3649.1,19.005729166666665,121.66666666666667,443973.83333333326,0,VIP
12418.0,113,34,668.58,19.664117647058823,3.230088495575221,2159.5725663716817,1,Low Priority
12420.0,64,29,600.39,20.70310344827586,5.703125,3424.09921875,0,Regular
12421.0,16,45,807.04,17.93422222222222,22.8125,18410.6,0,Regular
12422.0,96,39,803.5600000000001,20.604102564102565,3.8020833333333335,3055.2020833333336,1,Low Priority
12423.0,1,125,1859.31,14.87448,365.0,678648.15,0,VIP
12424.0,163,30,1760.96,58.69866666666667,2.2392638036809815,3943.2539877300615,1,Low Priority
12425.0,78,36,777.2,21.58888888888889,4.67948717948718,3636.8974358974365,0,Regular
12426.0,195,30,582.73,19.424333333333333,1.8717948717948718,1090.7510256410258,1,Low Priority
12427.0,22,31,825.8,26.638709677419353,16.59090909090909,13700.772727272726,0,Regular
12428.0,26,294,7956.46,27.062789115646257,14.038461538461538,111696.4576923077,0,VIP
12429.0,9,97,3750.4,38.66391752577319,40.55555555555556,152099.55555555553,0,VIP
12430.0,43,11,256.4,23.30909090909091,8.488372093023257,2176.4186046511627,0,Regular
12431.0,36,235,6487.45,27.606170212765957,10.13888888888889,65775.53472222222,0,VIP
12432.0,43,108,5059.32,46.845555555555556,8.488372093023257,42945.39069767442,0,VIP
12433.0,1,420,13375.87,31.847309523809525,365.0,4882192.550000001,0,VIP
